card_faction_id,card_id,faction_name
3003,ST04-003-1,The Four Emperors
3004,ST04-003-1,Animal Kingdom Pirates
3005,OP02-001-0,The Four Emperors
3006,OP02-001-0,Whitebeard Pirates
3007,OP02-001-1,The Four Emperors
3008,OP02-001-1,Whitebeard Pirates
3009,OP02-002-0,Navy
3010,OP02-002-1,Navy
3011,OP02-003-0,Whitebeard Pirates
3012,OP02-004-1,The Four Emperors
3013,OP02-004-1,Whitebeard Pirates
3014,OP02-005-0,Mountain Bandits
3015,OP02-006-0,Whitebeard Pirates
3016,OP02-007-0,Whitebeard Pirates
3017,OP02-008-0,Whitebeard Pirates
3018,OP02-009-0,Whitebeard Pirates Allies
3019,OP02-009-1,Whitebeard Pirates Allies
3020,OP02-010-0,Mountain Bandits
3021,OP02-011-0,Whitebeard Pirates
3022,OP02-012-0,Whitebeard Pirates
3023,OP02-013-1,Whitebeard Pirates
3024,OP02-013-2,Whitebeard Pirates
3025,OP02-014-0,Whitebeard Pirates Allies
3026,OP02-016-0,Mountain Bandits
3027,OP02-017-0,Spade Pirates
3028,OP02-017-1,Spade Pirates
3029,OP02-018-1,Whitebeard Pirates
3030,OP02-019-0,Whitebeard Pirates
3031,OP02-020-0,Giant
3032,OP02-020-0,Whitebeard Pirates Allies
3033,OP02-021-0,The Four Emperors
3034,OP02-021-0,Whitebeard Pirates
3035,OP02-022-0,Whitebeard Pirates
3036,OP02-023-0,The Four Emperors
3037,OP02-023-0,Whitebeard Pirates
3038,OP02-024-0,Whitebeard Pirates
3039,OP02-025-0,Land of Wano
3040,OP02-025-0,The Akazaya Nine
3041,OP02-025-1,Land of Wano
3042,OP02-025-1,The Akazaya Nine
3043,OP02-026-0,Straw Hat Crew
3044,OP02-026-1,Straw Hat Crew
3045,OP02-027-0,Minks
3046,OP02-027-0,Land of Wano
3047,OP02-027-0,The Akazaya Nine
3048,OP02-028-0,FILM
3049,OP02-028-0,Straw Hat Crew
3050,OP02-029-0,Minks
3051,OP02-030-0,Land of Wano
3052,OP02-030-0,Kouzuki Clan
3053,OP02-030-1,Land of Wano
3054,OP02-030-1,Kouzuki Clan
3055,OP02-031-0,Land of Wano
3056,OP02-031-0,Kouzuki Clan
3057,OP02-031-1,Land of Wano
3058,OP02-031-1,Kouzuki Clan
3059,OP02-032-0,Minks
3060,OP02-033-0,FILM
3061,OP02-033-0,Fish-Man
3062,OP02-033-0,Straw Hat Crew
3063,OP02-034-0,FILM
3064,OP02-034-0,Animal
3065,OP02-034-0,Straw Hat Crew
3066,OP02-035-0,FILM
3067,OP02-035-0,Supernovas
3068,OP02-035-0,Heart Pirates
3069,OP02-036-0,FILM
3070,OP02-036-0,Straw Hat Crew
3071,OP02-036-1,FILM
3072,OP02-036-1,Straw Hat Crew
3073,OP02-037-0,FILM
3074,OP02-037-0,Straw Hat Crew
3075,OP02-038-0,Minks
3076,OP02-038-0,Land of Wano
3077,OP02-038-0,The Akazaya Nine
3078,OP02-039-0,FILM
3079,OP02-039-0,Straw Hat Crew
3080,OP02-040-0,FILM
3081,OP02-040-0,Straw Hat Crew
3082,OP02-041-0,FILM
3083,OP02-041-0,Supernovas
3084,OP02-041-0,Straw Hat Crew
3085,OP02-041-1,FILM
3086,OP02-041-1,Supernovas
3087,OP02-041-1,Straw Hat Crew
3088,OP02-042-0,Land of Wano
3089,OP02-043-0,FILM
3090,OP02-043-0,Supernovas
3091,OP02-043-0,Straw Hat Crew
3092,OP02-044-0,Minks
3093,OP02-045-0,FILM
3094,OP02-045-0,Supernovas
3095,OP02-045-0,Straw Hat Crew
3096,OP02-046-0,FILM
3097,OP02-046-0,Straw Hat Crew
3098,OP02-047-0,Land of Wano
3099,OP02-047-0,Kouzuki Clan
3100,OP02-048-0,Land of Wano
3101,OP02-049-0,Impel Down
3102,OP02-049-0,Revolutionary Army
3103,OP02-049-1,Impel Down
3104,OP02-049-1,Revolutionary Army
3105,OP02-050-0,Impel Down
3106,OP02-050-0,Revolutionary Army
3107,OP02-051-0,Impel Down
3108,OP02-051-0,Revolutionary Army
3109,OP02-051-1,Impel Down
3110,OP02-051-1,Revolutionary Army
3111,OP02-052-0,Buggy Pirates
3112,OP02-053-0,Impel Down
3113,OP02-053-0,Former Baroque Works
3114,OP02-054-0,The Seven Warlords of the Sea
3115,OP02-054-0,Thriller Bark Pirates
3116,OP02-055-0,The Seven Warlords of the Sea
3117,OP02-056-0,The Seven Warlords of the Sea
3118,OP02-056-0,Donquixote Pirates
3119,OP02-057-0,The Seven Warlords of the Sea
3120,OP02-057-0,Revolutionary Army
3121,OP02-058-0,Impel Down
3122,OP02-058-0,Buggy Pirates
3123,OP02-058-1,Impel Down
3124,OP02-058-1,Buggy Pirates
3125,OP02-059-0,Impel Down
3126,OP02-059-0,The Seven Warlords of the Sea
3127,OP02-059-0,Kuja Pirates
3128,OP02-059-1,Impel Down
3129,OP02-059-1,The Seven Warlords of the Sea
3130,OP02-059-1,Kuja Pirates
3131,OP02-060-0,Buggy Pirates
3132,OP02-061-0,Giant
3133,OP02-061-0,Revolutionary Army
3134,OP02-062-0,Impel Down
3135,OP02-062-0,Straw Hat Crew
3136,OP02-062-1,Impel Down
3137,OP02-062-1,Straw Hat Crew
3138,OP02-063-0,Impel Down
3139,OP02-063-0,Former Baroque Works
3140,OP02-064-0,Impel Down
3141,OP02-064-0,Former Baroque Works
3142,OP02-065-0,Impel Down
3143,OP02-065-0,Former Baroque Works
3144,OP02-066-0,Impel Down
3145,OP02-067-0,Fish-Man
3146,OP02-067-0,Impel Down
3147,OP02-068-0,Impel Down
3148,OP02-068-0,Straw Hat Crew
3149,OP02-069-0,Impel Down
3150,OP02-069-0,Revolutionary Army
3151,OP02-070-0,Impel Down
3152,OP02-071-0,Impel Down
3153,OP02-071-1,Impel Down
3154,OP02-072-0,FILM
3155,OP02-072-0,Neo Navy
3156,OP02-072-1,FILM
3157,OP02-072-1,Neo Navy
3158,OP02-073-0,Impel Down
3159,OP02-073-1,Impel Down
3160,OP02-074-0,Impel Down
3161,OP02-075-0,FILM
3162,OP02-075-0,Golden Lion Pirates
3163,OP02-076-0,Impel Down
3164,OP02-077-0,Animal Kingdom Pirates
3165,OP02-077-0,SMILE
3166,OP02-078-0,Animal Kingdom Pirates
3167,OP02-078-0,SMILE
3168,OP02-079-0,FILM
3169,OP02-079-0,The Pirates Fest
3170,OP02-080-0,Animal Kingdom Pirates
3171,OP02-080-0,SMILE
3172,OP02-081-0,Impel Down
3173,OP02-082-0,World Pirates
3174,OP02-083-0,Impel Down
3175,OP02-084-0,Animal
3176,OP02-084-0,Impel Down
3177,OP02-085-0,Impel Down
3178,OP02-085-1,Impel Down
3179,OP02-086-0,Impel Down
3180,OP02-086-0,Jailer Beast
3181,OP02-086-1,Impel Down
3182,OP02-086-1,Jailer Beast
3183,OP02-087-0,Impel Down
3184,OP02-087-0,Jailer Beast
3185,OP02-088-0,Animal
3186,OP02-088-0,Impel Down
3187,OP02-090-0,Impel Down
3188,OP02-091-0,Impel Down
3189,OP02-092-0,Impel Down
3190,OP02-093-0,Navy
3191,OP02-093-1,Navy
3192,OP02-094-0,Navy
3193,OP02-095-0,Navy
3194,OP02-096-1,Navy
3195,OP02-097-0,Navy
3196,OP02-098-0,Navy
3197,OP02-099-1,Navy
3198,OP02-100-0,Navy
3199,OP02-101-0,Navy
3200,OP02-102-0,Navy
3201,OP02-103-0,Navy
3202,OP02-104-0,Navy
3203,OP02-105-0,Navy
3204,OP02-105-1,Navy
3205,OP02-107-0,Navy
3206,OP02-108-0,Navy
3207,OP02-108-0,Donquixote Pirates
3208,OP02-108-1,Navy
3209,OP02-108-1,Donquixote Pirates
3210,OP02-109-0,Giant
3211,OP02-109-0,Navy
3212,OP02-110-0,Navy
3213,OP02-111-0,Navy
3214,OP02-112-0,Navy
3215,OP02-113-0,Navy
3216,OP02-114-1,Navy
3217,OP02-115-0,Navy
3218,OP02-115-1,Navy
3219,OP02-116-0,Navy
3220,OP02-118-0,Navy
3221,OP02-119-0,Navy
3222,OP02-120-0,FILM
3223,OP02-120-1,FILM
3224,OP02-121-1,Former Navy
3225,OP01-001-0,Supernovas
3226,OP01-001-0,Straw Hat Crew
3227,OP01-001-1,Supernovas
3228,OP01-001-1,Straw Hat Crew
3229,OP01-002-0,Supernovas
3230,OP01-002-0,Heart Pirates
3231,OP01-002-1,Supernovas
3232,OP01-002-1,Heart Pirates
3233,OP01-003-0,Supernovas
3234,OP01-003-0,Straw Hat Crew
3235,OP01-003-1,Supernovas
3236,OP01-003-1,Straw Hat Crew
3237,OP01-004-0,Straw Hat Crew
3238,OP01-005-0,FILM
3239,OP01-007-0,Supernovas
3240,OP01-007-0,Caribou Pirates
3241,OP01-008-0,Supernovas
3242,OP01-008-0,Beautiful Pirates
3243,OP01-008-1,Supernovas
3244,OP01-008-1,Beautiful Pirates
3245,OP01-009-0,Minks
3246,OP01-010-0,Animal
3247,OP01-010-0,Land of Wano
3248,OP01-011-0,FILM
3249,OP01-012-0,Happosui Army
3250,OP01-013-0,Straw Hat Crew
3251,OP01-013-1,Straw Hat Crew
3252,OP01-014-0,Fish-Man
3253,OP01-014-0,Straw Hat Crew
3254,OP01-015-0,Animal
3255,OP01-015-0,Straw Hat Crew
3256,OP01-016-0,Straw Hat Crew
3257,OP01-016-1,Straw Hat Crew
3258,OP01-017-0,Straw Hat Crew
3259,OP01-018-0,Giant
3260,OP01-018-0,New Giant Pirates
3261,OP01-019-0,Supernovas
3262,OP01-019-0,Barto Club
3263,OP01-020-0,Land of Wano
3264,OP01-021-0,Straw Hat Crew
3265,OP01-022-0,Straw Hat Crew
3266,OP01-023-0,Former Whitebeard Pirates
3267,OP01-024-1,Supernovas
3268,OP01-024-1,Straw Hat Crew
3269,OP01-025-0,Supernovas
3270,OP01-025-0,Straw Hat Crew
3271,OP01-025-1,Supernovas
3272,OP01-025-1,Straw Hat Crew
3273,OP01-026-0,Supernovas
3274,OP01-026-0,Straw Hat Crew
3275,OP01-027-0,Supernovas
3276,OP01-027-0,Beautiful Pirates
3277,OP01-028-0,Straw Hat Crew
3278,OP01-030-0,Straw Hat Crew
3279,OP01-031-0,Land of Wano
3280,OP01-031-0,Kouzuki Clan
3281,OP01-031-1,Land of Wano
3282,OP01-031-1,Kouzuki Clan
3283,OP01-032-0,Land of Wano
3284,OP01-032-0,The Akazaya Nine
3285,OP01-034-0,Minks
3286,OP01-034-0,Land of Wano
3287,OP01-034-0,The Akazaya Nine
3288,OP01-034-1,Minks
3289,OP01-034-1,Land of Wano
3290,OP01-034-1,The Akazaya Nine
3291,OP01-035-0,Land of Wano
3292,OP01-035-0,The Akazaya Nine
3293,OP01-036-0,Land of Wano
3294,OP01-037-0,Fish-Man
3295,OP01-037-0,Land of Wano
3296,OP01-037-0,The Akazaya Nine
3297,OP01-038-0,Land of Wano
3298,OP01-038-0,The Akazaya Nine
3299,OP01-039-0,Supernovas
3300,OP01-039-0,Kid Pirates
3301,OP01-040-0,Land of Wano
3302,OP01-040-0,The Akazaya Nine
3303,OP01-040-1,Land of Wano
3304,OP01-040-1,The Akazaya Nine
3305,OP01-042-0,Land of Wano
3306,OP01-042-0,Kouzuki Clan
3307,OP01-043-0,Land of Wano
3308,OP01-044-0,Heart Pirates
3309,OP01-045-0,Heart Pirates
3310,OP01-046-0,Land of Wano
3311,OP01-046-0,The Akazaya Nine
3312,OP01-047-1,Supernovas
3313,OP01-047-1,Heart Pirates
3314,OP01-048-0,Minks
3315,OP01-048-0,Land of Wano
3316,OP01-048-0,The Akazaya Nine
3317,OP01-048-1,Minks
3318,OP01-048-1,Land of Wano
3319,OP01-048-1,The Akazaya Nine
3320,OP01-049-0,Minks
3321,OP01-049-0,Heart Pirates
3322,OP01-050-0,Heart Pirates
3323,OP01-051-1,Supernovas
3324,OP01-051-1,Kid Pirates
3325,OP01-053-0,Kid Pirates
3326,OP01-054-0,Supernovas
3327,OP01-054-0,Navy
3328,OP01-054-0,Drake Pirates
3329,OP01-055-0,Land of Wano
3330,OP01-055-0,Kouzuki Clan
3331,OP01-056-0,Supernovas
3332,OP01-056-0,Hawkins Pirates
3333,OP01-057-0,Land of Wano
3334,OP01-057-0,Kouzuki Clan
3335,OP01-058-0,Supernovas
3336,OP01-058-0,Kid Pirates
3337,OP01-059-0,Land of Wano
3338,OP01-060-0,The Seven Warlords of the Sea
3339,OP01-060-0,Donquixote Pirates
3340,OP01-060-1,The Seven Warlords of the Sea
3341,OP01-060-1,Donquixote Pirates
3342,OP01-061-0,The Four Emperors
3343,OP01-061-0,Animal Kingdom Pirates
3344,OP01-061-1,The Four Emperors
3345,OP01-061-1,Animal Kingdom Pirates
3346,OP01-062-0,The Seven Warlords of the Sea
3347,OP01-062-0,Baroque Works
3348,OP01-062-1,The Seven Warlords of the Sea
3349,OP01-062-1,Baroque Works
3350,OP01-063-0,Fish-Man
3351,OP01-063-0,Arlong Pirates
3352,OP01-064-0,Buggy Pirates
3353,OP01-064-1,Buggy Pirates
3354,OP01-065-0,Navy
3355,OP01-065-0,Donquixote Pirates
3356,OP01-065-0,Punk Hazard
3357,OP01-066-0,Krieg Pirates
3358,OP01-067-0,The Seven Warlords of the Sea
3359,OP01-067-0,Baroque Works
3360,OP01-067-1,The Seven Warlords of the Sea
3361,OP01-067-1,Baroque Works
3362,OP01-068-0,The Seven Warlords of the Sea
3363,OP01-068-0,Thriller Bark Pirates
3364,OP01-069-0,Scientist
3365,OP01-069-0,Punk Hazard
3366,OP01-070-1,The Seven Warlords of the Sea
3367,OP01-071-0,Fish-Man
3368,OP01-071-0,Straw Hat Crew
3369,OP01-072-0,Biological Weapon
3370,OP01-072-0,Punk Hazard
3371,OP01-073-0,The Seven Warlords of the Sea
3372,OP01-073-0,Donquixote Pirates
3373,OP01-073-1,The Seven Warlords of the Sea
3374,OP01-073-1,Donquixote Pirates
3375,OP01-074-0,The Seven Warlords of the Sea
3376,OP01-074-0,Revolutionary Army
3377,OP01-075-0,Biological Weapon
3378,OP01-075-0,Navy
3379,OP01-076-0,Dressrosa
3380,OP01-077-0,Thriller Bark Pirates
3381,OP01-077-1,Thriller Bark Pirates
3382,OP01-078-1,The Seven Warlords of the Sea
3383,OP01-078-1,Kuja Pirates
3384,OP01-079-0,Baroque Works
3385,OP01-080-0,Baroque Works
3386,OP01-081-0,Punk Hazard
3387,OP01-082-0,Donquixote Pirates
3388,OP01-082-0,Punk Hazard
3389,OP01-083-0,Baroque Works
3390,OP01-084-0,Baroque Works
3391,OP01-085-0,Baroque Works
3392,OP01-086-0,The Seven Warlords of the Sea
3393,OP01-086-0,Donquixote Pirates
3394,OP01-087-0,Baroque Works
3395,OP01-088-0,The Seven Warlords of the Sea
3396,OP01-088-0,Baroque Works
3397,OP01-089-0,The Seven Warlords of the Sea
3398,OP01-089-0,Baroque Works
3399,OP01-090-0,Baroque Works
3400,OP01-091-0,Animal Kingdom Pirates
3401,OP01-091-1,Animal Kingdom Pirates
3402,OP01-092-0,Land of Wano
3403,OP01-093-0,Animal Kingdom Pirates
3404,OP01-093-1,Animal Kingdom Pirates
3405,OP01-094-0,The Four Emperors
3406,OP01-094-0,Animal Kingdom Pirates
3407,OP01-094-1,The Four Emperors
3408,OP01-094-1,Animal Kingdom Pirates
3409,OP01-095-0,Land of Wano
3410,OP01-096-0,Animal Kingdom Pirates
3411,OP01-096-1,Animal Kingdom Pirates
3412,OP01-097-0,Animal Kingdom Pirates
3413,OP01-097-1,Animal Kingdom Pirates
3414,OP01-098-0,Land of Wano
3415,OP01-098-0,Kurozumi Clan
3416,OP01-099-0,Land of Wano
3417,OP01-099-0,Kurozumi Clan
3418,OP01-100-0,Land of Wano
3419,OP01-100-0,Kurozumi Clan
3420,OP01-101-0,Animal Kingdom Pirates
3421,OP01-102-0,Animal Kingdom Pirates
3422,OP01-102-1,Animal Kingdom Pirates
3423,OP01-103-0,Animal Kingdom Pirates
3424,OP01-103-0,On-Air Pirates
3425,OP01-104-0,Animal Kingdom Pirates
3426,OP01-104-0,SMILE
3427,OP01-105-0,Animal Kingdom Pirates
3428,OP01-105-0,SMILE
3429,OP01-106-0,Animal Kingdom Pirates
3430,OP01-106-0,Hawkins Pirates
3431,OP01-107-0,Animal Kingdom Pirates
3432,OP01-107-0,SMILE
3433,OP01-108-0,Supernovas
3434,OP01-108-0,Kid Pirates
3435,OP01-108-0,SMILE
3436,OP01-109-0,Animal Kingdom Pirates
3437,OP01-109-1,Animal Kingdom Pirates
3438,OP01-110-0,Land of Wano
3439,OP01-110-0,Animal Kingdom Pirates
3440,OP01-111-0,Animal Kingdom Pirates
3441,OP01-112-0,Animal Kingdom Pirates
3442,OP01-113-0,Animal Kingdom Pirates
3443,OP01-113-0,SMILE
3444,OP01-114-0,Navy
3445,OP01-114-0,Drake Pirates
3446,OP01-114-0,Animal Kingdom Pirates
3447,OP01-115-0,Animal Kingdom Pirates
3448,OP01-115-0,SMILE
3449,OP01-116-0,Animal Kingdom Pirates
3450,OP01-116-0,SMILE
3451,OP01-117-0,Animal Kingdom Pirates
3452,OP01-117-0,SMILE
3453,OP01-118-0,Animal Kingdom Pirates
3454,OP01-119-0,The Four Emperors
3455,OP01-119-0,Animal Kingdom Pirates
3456,OP01-120-1,The Four Emperors
3457,OP01-120-1,Red-Haired Pirates
3458,OP01-120-2,The Four Emperors
3459,OP01-120-2,Red-Haired Pirates
3460,OP01-121-1,Land of Wano
3461,ST22-001-0,The Four Emperors
3462,ST22-001-0,Whitebeard Pirates
3463,ST22-001-1,The Four Emperors
3464,ST22-001-1,Whitebeard Pirates
3465,ST22-002-0,Land of Wano
3466,ST22-002-0,Whitebeard Pirates
3467,ST22-002-1,Land of Wano
3468,ST22-002-1,Whitebeard Pirates
3469,ST22-003-0,The Four Emperors
3470,ST22-003-0,Whitebeard Pirates
3471,ST22-003-1,The Four Emperors
3472,ST22-003-1,Whitebeard Pirates
3473,ST22-004-0,Whitebeard Pirates Allies
3474,ST22-004-1,Whitebeard Pirates Allies
3475,ST22-005-0,Land of Wano
3476,ST22-005-0,Kouzuki Clan
3477,ST22-005-0,Whitebeard Pirates
3478,ST22-005-1,Land of Wano
3479,ST22-005-1,Kouzuki Clan
3480,ST22-005-1,Whitebeard Pirates
3481,ST22-006-0,Whitebeard Pirates
3482,ST22-006-1,Whitebeard Pirates
3483,ST22-007-0,Whitebeard Pirates Allies
3484,ST22-007-1,Whitebeard Pirates Allies
3485,ST22-008-0,Whitebeard Pirates Allies
3486,ST22-008-1,Whitebeard Pirates Allies
3487,ST22-009-0,Whitebeard Pirates
3488,ST22-009-1,Whitebeard Pirates
3489,ST22-010-0,Whitebeard Pirates
3490,ST22-010-1,Whitebeard Pirates
3491,ST22-011-0,Whitebeard Pirates
3492,ST22-011-1,Whitebeard Pirates
3493,ST22-012-0,Whitebeard Pirates
3494,ST22-012-1,Whitebeard Pirates
3495,ST22-013-0,Giant
3496,ST22-013-0,Whitebeard Pirates Allies
3497,ST22-013-1,Giant
3498,ST22-013-1,Whitebeard Pirates Allies
3499,ST22-014-0,Whitebeard Pirates Allies
3500,ST22-014-1,Whitebeard Pirates Allies
3501,ST22-015-0,The Four Emperors
3502,ST22-015-0,Whitebeard Pirates
3503,ST22-016-0,Whitebeard Pirates
3504,ST22-017-0,Whitebeard Pirates
3505,ST21-001-0,The Four Emperors
3506,ST21-001-0,Straw Hat Crew
3507,ST21-001-1,The Four Emperors
3508,ST21-001-1,Straw Hat Crew
3509,ST21-002-0,Straw Hat Crew
3510,ST21-002-1,Straw Hat Crew
3511,ST21-003-0,Straw Hat Crew
3512,ST21-003-1,Straw Hat Crew
3513,ST21-004-0,Egghead
3514,ST21-004-0,Bonney Pirates
3515,ST21-004-1,Egghead
3516,ST21-004-1,Bonney Pirates
3517,ST21-005-0,Fish-Man
3518,ST21-005-0,Straw Hat Crew
3519,ST21-005-1,Fish-Man
3520,ST21-005-1,Straw Hat Crew
3521,ST21-006-0,Egghead
3522,ST21-006-1,Egghead
3523,ST21-007-0,Egghead
3524,ST21-007-0,Navy
3525,ST21-007-1,Egghead
3526,ST21-007-1,Navy
3527,ST21-008-0,Animal
3528,ST21-008-0,Straw Hat Crew
3529,ST21-008-1,Animal
3530,ST21-008-1,Straw Hat Crew
3531,ST21-009-0,Straw Hat Crew
3532,ST21-009-1,Straw Hat Crew
3533,ST21-010-0,Straw Hat Crew
3534,ST21-010-1,Straw Hat Crew
3535,ST21-011-0,Straw Hat Crew
3536,ST21-011-1,Straw Hat Crew
3537,ST21-012-0,Straw Hat Crew
3538,ST21-012-1,Straw Hat Crew
3539,ST21-013-0,Scientist
3540,ST21-013-0,Egghead
3541,ST21-013-1,Scientist
3542,ST21-013-1,Egghead
3543,ST21-014-0,The Four Emperors
3544,ST21-014-0,Straw Hat Crew
3545,ST21-014-1,The Four Emperors
3546,ST21-014-1,Straw Hat Crew
3547,ST21-015-0,Straw Hat Crew
3548,ST21-015-1,Straw Hat Crew
3549,ST21-016-0,The Four Emperors
3550,ST21-016-0,Straw Hat Crew
3551,ST21-017-0,The Four Emperors
3552,ST21-017-0,Straw Hat Crew
3553,OP03-099-2,Big Mom Pirates
3554,ST07-005-0,Big Mom Pirates
3555,ST07-014-0,Minks
3556,ST07-014-0,Big Mom Pirates
3557,ST20-001-0,Big Mom Pirates
3558,ST20-002-0,Big Mom Pirates
3559,ST20-003-0,Big Mom Pirates
3560,ST20-004-0,Big Mom Pirates
3561,ST20-005-0,The Four Emperors
3562,ST20-005-0,Big Mom Pirates
3563,OP02-093-2,Navy
3564,ST19-001-0,Navy
3565,ST19-002-0,Navy
3566,ST19-003-0,Navy
3567,ST19-004-0,Navy
3568,ST19-005-0,Navy
3569,OP05-060-3,Straw Hat Crew
3570,OP05-076-1,Land of Wano
3571,P-041-0,The Four Emperors
3572,P-041-0,Straw Hat Crew
3573,ST18-001-0,Straw Hat Crew
3574,ST18-002-0,Straw Hat Crew
3575,ST18-003-0,Straw Hat Crew
3576,ST18-004-0,Straw Hat Crew
3577,ST18-005-0,Straw Hat Crew
3578,OP01-060-2,The Seven Warlords of the Sea
3579,OP01-060-2,Donquixote Pirates
3580,P-030-0,Fish-Man
3581,P-030-0,The Seven Warlords of the Sea
3582,P-030-0,The Sun Pirates
3583,ST03-002-0,The Seven Warlords of the Sea
3584,ST03-004-0,The Seven Warlords of the Sea
3585,ST03-004-0,Thriller Bark Pirates
3586,ST17-001-0,The Seven Warlords of the Sea
3587,ST17-001-0,Baroque Works
3588,ST17-002-0,The Seven Warlords of the Sea
3589,ST17-002-0,Heart Pirates
3590,ST17-003-0,The Seven Warlords of the Sea
3591,ST17-003-0,Buggy's Delivery
3592,ST17-004-0,The Seven Warlords of the Sea
3593,ST17-004-0,Kuja Pirates
3594,ST17-005-0,The Seven Warlords of the Sea
3595,ST17-005-0,Blackbeard Pirates
3596,P-057-1,Music
3597,P-057-1,FILM
3598,P-058-1,Music
3599,P-058-1,FILM
3600,P-059-1,Music
3601,P-059-1,FILM
3602,P-060-1,Music
3603,P-060-1,FILM
3604,P-061-0,FILM
3605,P-061-0,Straw Hat Crew
3606,ST11-001-1,FILM
3607,ST11-003-2,Music
3608,ST11-003-2,FILM
3609,ST11-004-2,Music
3610,ST11-004-2,FILM
3611,ST11-005-2,Music
3612,ST11-005-2,FILM
3613,ST16-001-0,FILM
3614,ST16-002-0,FILM
3615,ST16-003-0,FILM
3616,ST16-003-0,Big Mom Pirates
3617,ST16-004-0,FILM
3618,ST16-004-0,The Four Emperors
3619,ST16-004-0,Red-Haired Pirates
3620,ST16-005-0,FILM
3621,ST16-005-0,Supernovas
3622,ST16-005-0,Straw Hat Crew
3623,OP02-001-4,The Four Emperors
3624,OP02-001-4,Whitebeard Pirates
3625,ST15-001-0,Whitebeard Pirates
3626,ST15-002-0,The Four Emperors
3627,ST15-002-0,Whitebeard Pirates
3628,ST15-003-0,Whitebeard Pirates
3629,ST15-004-0,Whitebeard Pirates
3630,ST15-005-0,Whitebeard Pirates
3631,ST14-001-0,Straw Hat Crew
3632,ST14-002-0,Straw Hat Crew
3633,ST14-003-0,Straw Hat Crew
3634,ST14-004-0,Fish-Man
3635,ST14-004-0,The Sun Pirates
3636,ST14-005-0,Animal
3637,ST14-005-0,Straw Hat Crew
3638,ST14-006-0,Straw Hat Crew
3639,ST14-007-0,Straw Hat Crew
3640,ST14-008-0,Sky Island
3641,ST14-009-0,Straw Hat Crew
3642,ST14-010-0,Straw Hat Crew
3643,ST14-011-0,Bowin Island
3644,ST14-012-0,Straw Hat Crew
3645,ST14-013-0,Straw Hat Crew
3646,ST14-014-0,Straw Hat Crew
3647,ST14-015-0,Straw Hat Crew
3648,ST14-016-0,Straw Hat Crew
3649,ST14-017-0,Straw Hat Crew
3650,ST13-001-0,Dressrosa
3651,ST13-001-0,Revolutionary Army
3652,ST13-001-1,Dressrosa
3653,ST13-001-1,Revolutionary Army
3654,ST13-002-0,Whitebeard Pirates
3655,ST13-002-1,Whitebeard Pirates
3656,ST13-003-0,Supernovas
3657,ST13-003-0,Straw Hat Crew
3658,ST13-003-1,Supernovas
3659,ST13-003-1,Straw Hat Crew
3660,ST13-004-0,The Four Emperors
3661,ST13-004-0,Whitebeard Pirates
3662,ST13-004-1,The Four Emperors
3663,ST13-004-1,Whitebeard Pirates
3664,ST13-005-0,Revolutionary Army
3665,ST13-005-1,Revolutionary Army
3666,ST13-006-0,Mountain Bandits
3667,ST13-006-1,Mountain Bandits
3668,ST13-007-0,Goa Kingdom
3669,ST13-007-1,Goa Kingdom
3670,ST13-008-0,Dressrosa
3671,ST13-008-0,Revolutionary Army
3672,ST13-008-1,Dressrosa
3673,ST13-008-1,Revolutionary Army
3674,ST13-009-0,The Four Emperors
3675,ST13-009-0,Red-Haired Pirates
3676,ST13-009-1,The Four Emperors
3677,ST13-009-1,Red-Haired Pirates
3678,ST13-010-0,Goa Kingdom
3679,ST13-010-1,Goa Kingdom
3680,ST13-011-0,Whitebeard Pirates
3681,ST13-011-1,Whitebeard Pirates
3682,ST13-012-0,Windmill Village
3683,ST13-012-1,Windmill Village
3684,ST13-013-0,Navy
3685,ST13-013-1,Navy
3686,ST13-014-0,Goa Kingdom
3687,ST13-014-1,Goa Kingdom
3688,ST13-015-0,Supernovas
3689,ST13-015-0,Straw Hat Crew
3690,ST13-015-1,Supernovas
3691,ST13-015-1,Straw Hat Crew
3692,ST13-016-0,Land of Wano
3693,ST13-016-1,Land of Wano
3694,ST13-017-0,Dressrosa
3695,ST13-017-0,Revolutionary Army
3696,ST13-018-0,Punk Hazard
3697,ST13-018-0,Straw Hat Crew
3698,ST13-019-0,Goa Kingdom
3699,ST12-001-0,Straw Hat Crew
3700,ST12-002-0,Frost Moon Village
3701,ST12-003-0,The Seven Warlords of the Sea
3702,ST12-003-0,Muggy Kingdom
3703,ST12-004-0,Animal
3704,ST12-004-0,Muggy Kingdom
3705,ST12-005-0,Muggy Kingdom
3706,ST12-005-0,Thriller Bark Pirates
3707,ST12-006-0,East Blue
3708,ST12-007-0,East Blue
3709,ST12-008-0,Straw Hat Crew
3710,ST12-009-0,Animal
3711,ST12-010-0,Impel Down
3712,ST12-010-0,Revolutionary Army
3713,ST12-011-0,Straw Hat Crew
3714,ST12-012-0,Big Mom Pirates
3715,ST12-013-0,East Blue
3716,ST12-015-0,East Blue
3717,ST12-016-0,Straw Hat Crew
3718,ST12-017-0,Straw Hat Crew
3719,OP02-028-2,FILM
3720,OP02-028-2,Straw Hat Crew
3721,OP02-033-2,FILM
3722,OP02-033-2,Fish-Man
3723,OP02-033-2,Straw Hat Crew
3724,OP02-034-2,FILM
3725,OP02-034-2,Animal
3726,OP02-034-2,Straw Hat Crew
3727,OP02-035-3,FILM
3728,OP02-035-3,Supernovas
